"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"SUV39H2",906.459353791402,-0.0434765561380474,0.0947728709066449,0.488646766977559,0.859134676653202,"NO"
"DCLRE1C",99.8208098514644,0.0961701123209786,0.108098505857768,0.138490894521295,0.568629669034658,"NO"
"MEIG1",5.20901341429381,-0.0108763147074363,0.144697617525771,0.7593822949708,0.950522607167604,"NO"
"TMEM243",90.7562554098845,0.0335916124565913,0.129011132529312,0.495522234263546,0.861996821298248,"NO"
"DMTF1",321.01239830967,0.227556258797712,0.123340745486895,0.00255021534925505,0.0883476302910615,"NO"
"KIAA1324L",31.1621082659301,-0.0435332260972959,0.138907148417747,0.340976458262604,0.774519696693931,"NO"
"GRM3",1.56703849096263,0.00840088927258225,0.175703034175299,0.749495905683021,NA,"NO"
"SEMA3D",276.98849155365,-0.0206618323338262,0.13042771666584,0.655737119004928,0.921910073406716,"NO"
"SEMA3A",35.1732981942664,0.0253706814411092,0.132414580298247,0.577651282140541,0.895162545275812,"NO"
"SEMA3E",39.6597389662405,-0.00599480273931268,0.137981311522299,0.8778144511374,0.978215532479707,"NO"
"PCLO",19.7237545355821,0.0310739081384679,0.129696497687687,0.520958666798249,0.872611945581743,"NO"
"CACNA2D1",710.584610539075,0.0521513912687179,0.12760132742788,0.327958352336673,0.763737895725458,"NO"
"HGF",34.9439080832568,0.0519628866705873,0.130543016342123,0.315090174677492,0.75529219309539,"NO"
"SEMA3C",998.584961914363,0.0512759857736702,0.132181634783787,0.312276055874268,0.752840059147524,"NO"
"CD36",7837.28139976886,-0.0751270545269577,0.134073497545142,0.172108118902178,0.614585734573628,"NO"
"LOC103527773",1.68793770184106,-0.00461395787435807,0.186579311357194,0.844135801883641,NA,"NO"
"LOC103527772",416.757744373416,0.0196689570683949,0.110248310719578,0.740167019466107,0.945868373967207,"NO"
"MAGI2",28.9591538908482,0.027598081655215,0.137314828228402,0.518925833606004,0.872397142546736,"NO"
"PHTF2",760.689073735566,-0.0209944862855212,0.127241576268403,0.667504462545091,0.926508917038421,"NO"
"TMEM60",167.326048878279,-0.197777191116621,0.11440942430084,0.00625889374771051,0.130861657532775,"NO"
"RSBN1L",725.334510907603,0.0774203176423517,0.0951441053188851,0.225905561378733,0.679525832994447,"NO"
"PTPN12",714.768215861826,0.185564018522846,0.100614267563023,0.00745708243446314,0.141535691657443,"NO"
"GSAP",297.846650340168,0.0228525019313907,0.124076981931002,0.656993565368806,0.921910073406716,"NO"
"CCDC146",11.8626289249558,0.00265083862095696,0.137548756252391,0.946001290337017,0.990918161118518,"NO"
"FGL2",476.286215129118,0.0486252352819682,0.128474457571938,0.35166794210013,0.780720627894817,"NO"
"FAM185A",717.993068088641,0.0926852721240443,0.113883278600128,0.146539045353438,0.579537765123196,"NO"
